"drug_concept_id","drug_concept_name","ancestor_concept_id","ancestor_concept_name"
35604589,"paroxetine mesylate 10 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
35604757,"24 HR paroxetine hydrochloride 12.5 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
35604758,"24 HR paroxetine hydrochloride 12.5 MG Extended Release Oral Tablet [Paxil]",21604686,"ANTIDEPRESSANTS"
35604759,"24 HR paroxetine hydrochloride 25 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
35604760,"24 HR paroxetine hydrochloride 25 MG Extended Release Oral Tablet [Paxil]",21604686,"ANTIDEPRESSANTS"
35604761,"24 HR paroxetine hydrochloride 37.5 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
35604762,"24 HR paroxetine hydrochloride 37.5 MG Extended Release Oral Tablet [Paxil]",21604686,"ANTIDEPRESSANTS"
36031135,"24 HR viloxazine 100 MG Extended Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
36031136,"24 HR viloxazine 100 MG Extended Release Oral Capsule [Qelbree]",21604686,"ANTIDEPRESSANTS"
36031138,"24 HR viloxazine 150 MG Extended Release Oral Capsule [Qelbree]",21604686,"ANTIDEPRESSANTS"
36031139,"24 HR viloxazine 200 MG Extended Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
36031140,"24 HR viloxazine 200 MG Extended Release Oral Capsule [Qelbree]",21604686,"ANTIDEPRESSANTS"
36249641,"Smoking Cessation 12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
37496754,"Sprinkle duloxetine 20 MG Delayed Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
37496760,"Sprinkle duloxetine 20 MG Delayed Release Oral Capsule [Drizalma]",21604686,"ANTIDEPRESSANTS"
37496761,"Sprinkle duloxetine 30 MG Delayed Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
37496763,"Sprinkle duloxetine 30 MG Delayed Release Oral Capsule [Drizalma]",21604686,"ANTIDEPRESSANTS"
37496764,"Sprinkle duloxetine 40 MG Delayed Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
37496766,"Sprinkle duloxetine 40 MG Delayed Release Oral Capsule [Drizalma]",21604686,"ANTIDEPRESSANTS"
37496767,"Sprinkle duloxetine 60 MG Delayed Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
37496769,"Sprinkle duloxetine 60 MG Delayed Release Oral Capsule [Drizalma]",21604686,"ANTIDEPRESSANTS"
40008931,"amitriptyline Oral Tablet",21604686,"ANTIDEPRESSANTS"
40009188,"amoxapine Oral Tablet",21604686,"ANTIDEPRESSANTS"
40015488,"bupropion Oral Tablet",21604686,"ANTIDEPRESSANTS"
40015489,"bupropion Oral Tablet [Wellbutrin]",21604686,"ANTIDEPRESSANTS"
40029129,"citalopram Oral Tablet",21604686,"ANTIDEPRESSANTS"
40029130,"citalopram Oral Tablet [Celexa]",21604686,"ANTIDEPRESSANTS"
40032304,"doxepin Oral Tablet",21604686,"ANTIDEPRESSANTS"
40041669,"escitalopram Oral Tablet [Lexapro]",21604686,"ANTIDEPRESSANTS"
40042620,"fluoxetine Oral Capsule [Prozac]",21604686,"ANTIDEPRESSANTS"
40042624,"fluoxetine Oral Tablet",21604686,"ANTIDEPRESSANTS"
40065515,"mirtazapine Oral Tablet",21604686,"ANTIDEPRESSANTS"
40065516,"mirtazapine Oral Tablet [Remeron]",21604686,"ANTIDEPRESSANTS"
40066981,"nortriptyline Oral Tablet",21604686,"ANTIDEPRESSANTS"
40071302,"paroxetine Oral Tablet [Paxil]",21604686,"ANTIDEPRESSANTS"
40081943,"sertraline Oral Tablet",21604686,"ANTIDEPRESSANTS"
40081945,"sertraline Oral Tablet [Zoloft]",21604686,"ANTIDEPRESSANTS"
40088845,"tryptophan Oral Capsule",21604686,"ANTIDEPRESSANTS"
40090684,"trazodone Oral Tablet",21604686,"ANTIDEPRESSANTS"
40100733,"venlafaxine Oral Tablet [Effexor]",21604686,"ANTIDEPRESSANTS"
40124291,"duloxetine Delayed Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
40153059,"desvenlafaxine Oral Tablet",21604686,"ANTIDEPRESSANTS"
40162672,"amitriptyline hydrochloride 10 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40162673,"amitriptyline hydrochloride 10 MG Oral Tablet [Elavil]",21604686,"ANTIDEPRESSANTS"
40162683,"amitriptyline hydrochloride 100 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40162684,"amitriptyline hydrochloride 100 MG Oral Tablet [Elavil]",21604686,"ANTIDEPRESSANTS"
40162695,"amitriptyline hydrochloride 150 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40162696,"amitriptyline hydrochloride 150 MG Oral Tablet [Elavil]",21604686,"ANTIDEPRESSANTS"
40162717,"amitriptyline hydrochloride 25 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40162718,"amitriptyline hydrochloride 25 MG Oral Tablet [Elavil]",21604686,"ANTIDEPRESSANTS"
40162729,"amitriptyline hydrochloride 50 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40162737,"amitriptyline hydrochloride 75 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40162738,"amitriptyline hydrochloride 75 MG Oral Tablet [Elavil]",21604686,"ANTIDEPRESSANTS"
40163063,"clomipramine hydrochloride 25 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40163064,"clomipramine hydrochloride 25 MG Oral Capsule [Anafranil]",21604686,"ANTIDEPRESSANTS"
40163070,"clomipramine hydrochloride 50 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40163071,"clomipramine hydrochloride 50 MG Oral Capsule [Anafranil]",21604686,"ANTIDEPRESSANTS"
40163076,"clomipramine hydrochloride 75 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40163077,"clomipramine hydrochloride 75 MG Oral Capsule [Anafranil]",21604686,"ANTIDEPRESSANTS"
40163460,"trazodone hydrochloride 100 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40163461,"trazodone hydrochloride 100 MG Oral Tablet [Desyrel]",21604686,"ANTIDEPRESSANTS"
40163464,"trazodone hydrochloride 150 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40163468,"trazodone hydrochloride 300 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40163469,"trazodone hydrochloride 300 MG Oral Tablet [Desyrel]",21604686,"ANTIDEPRESSANTS"
40163473,"trazodone hydrochloride 50 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40163474,"trazodone hydrochloride 50 MG Oral Tablet [Desyrel]",21604686,"ANTIDEPRESSANTS"
40165282,"sertraline 20 MG/ML Oral Solution",21604686,"ANTIDEPRESSANTS"
40165283,"sertraline 20 MG/ML Oral Solution [Zoloft]",21604686,"ANTIDEPRESSANTS"
40171493,"24 HR trazodone hydrochloride 150 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40171494,"24 HR trazodone hydrochloride 150 MG Extended Release Oral Tablet [Oleptro]",21604686,"ANTIDEPRESSANTS"
40173384,"doxepin 3 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40173385,"doxepin 3 MG Oral Tablet [Silenor]",21604686,"ANTIDEPRESSANTS"
40173388,"doxepin 6 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40173389,"doxepin 6 MG Oral Tablet [Silenor]",21604686,"ANTIDEPRESSANTS"
40173459,"24 HR fluvoxamine maleate 100 MG Extended Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
40173465,"24 HR fluvoxamine maleate 100 MG Extended Release Oral Capsule [Luvox]",21604686,"ANTIDEPRESSANTS"
40173466,"24 HR fluvoxamine maleate 150 MG Extended Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
40173467,"24 HR fluvoxamine maleate 150 MG Extended Release Oral Capsule [Luvox]",21604686,"ANTIDEPRESSANTS"
40174723,"fluvoxamine maleate 100 MG Extended Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
40174725,"fluvoxamine maleate 100 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40174726,"fluvoxamine maleate 100 MG Oral Tablet [Luvox]",21604686,"ANTIDEPRESSANTS"
40174729,"fluvoxamine maleate 150 MG Extended Release Oral Capsule",21604686,"ANTIDEPRESSANTS"
40174735,"fluvoxamine maleate 25 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40174736,"fluvoxamine maleate 25 MG Oral Tablet [Luvox]",21604686,"ANTIDEPRESSANTS"
40174739,"fluvoxamine maleate 50 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40174740,"fluvoxamine maleate 50 MG Oral Tablet [Luvox]",21604686,"ANTIDEPRESSANTS"
40175376,"protriptyline hydrochloride 10 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40175380,"protriptyline hydrochloride 5 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40221856,"12 HR bupropion hydrochloride 100 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40221857,"12 HR bupropion hydrochloride 100 MG Extended Release Oral Tablet [Budeprion]",21604686,"ANTIDEPRESSANTS"
40221858,"12 HR bupropion hydrochloride 100 MG Extended Release Oral Tablet [Wellbutrin]",21604686,"ANTIDEPRESSANTS"
40221859,"12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40221860,"12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Budeprion]",21604686,"ANTIDEPRESSANTS"
40221862,"12 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Wellbutrin]",21604686,"ANTIDEPRESSANTS"
40221864,"12 HR bupropion hydrochloride 200 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40221866,"12 HR bupropion hydrochloride 200 MG Extended Release Oral Tablet [Wellbutrin]",21604686,"ANTIDEPRESSANTS"
40221871,"24 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40221872,"24 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Budeprion]",21604686,"ANTIDEPRESSANTS"
40221873,"24 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Wellbutrin]",21604686,"ANTIDEPRESSANTS"
40221874,"24 HR bupropion hydrochloride 300 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40221875,"24 HR bupropion hydrochloride 300 MG Extended Release Oral Tablet [Budeprion]",21604686,"ANTIDEPRESSANTS"
40221876,"24 HR bupropion hydrochloride 300 MG Extended Release Oral Tablet [Wellbutrin]",21604686,"ANTIDEPRESSANTS"
40221878,"24 HR bupropion hydrobromide 174 MG Extended Release Oral Tablet [Aplenzin]",21604686,"ANTIDEPRESSANTS"
40221879,"24 HR bupropion hydrobromide 348 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40221880,"24 HR bupropion hydrobromide 348 MG Extended Release Oral Tablet [Aplenzin]",21604686,"ANTIDEPRESSANTS"
40221881,"24 HR bupropion hydrobromide 522 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40221882,"24 HR bupropion hydrobromide 522 MG Extended Release Oral Tablet [Aplenzin]",21604686,"ANTIDEPRESSANTS"
40222060,"bupropion hydrochloride 100 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40222061,"bupropion hydrochloride 100 MG Oral Tablet [Wellbutrin]",21604686,"ANTIDEPRESSANTS"
40222065,"bupropion hydrochloride 150 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40222084,"bupropion hydrochloride 300 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
40222092,"bupropion hydrochloride 75 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40222093,"bupropion hydrochloride 75 MG Oral Tablet [Wellbutrin]",21604686,"ANTIDEPRESSANTS"
40224875,"doxepin hydrochloride 10 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40224876,"doxepin hydrochloride 10 MG Oral Capsule [Adapin]",21604686,"ANTIDEPRESSANTS"
40224881,"doxepin hydrochloride 10 MG/ML Oral Solution",21604686,"ANTIDEPRESSANTS"
40224882,"doxepin hydrochloride 10 MG/ML Oral Solution [Sinequan]",21604686,"ANTIDEPRESSANTS"
40224885,"doxepin hydrochloride 100 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40224886,"doxepin hydrochloride 100 MG Oral Capsule [Adapin]",21604686,"ANTIDEPRESSANTS"
40224891,"doxepin hydrochloride 150 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40224897,"doxepin hydrochloride 25 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40224898,"doxepin hydrochloride 25 MG Oral Capsule [Adapin]",21604686,"ANTIDEPRESSANTS"
40224903,"doxepin hydrochloride 50 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40224904,"doxepin hydrochloride 50 MG Oral Capsule [Adapin]",21604686,"ANTIDEPRESSANTS"
40224915,"doxepin hydrochloride 75 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40234838,"vilazodone hydrochloride 10 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40234839,"vilazodone hydrochloride 10 MG Oral Tablet [Viibryd]",21604686,"ANTIDEPRESSANTS"
40234842,"vilazodone hydrochloride 20 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40234843,"vilazodone hydrochloride 20 MG Oral Tablet [Viibryd]",21604686,"ANTIDEPRESSANTS"
40234846,"vilazodone hydrochloride 40 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40234847,"vilazodone hydrochloride 40 MG Oral Tablet [Viibryd]",21604686,"ANTIDEPRESSANTS"
40235110,"{7 (vilazodone hydrochloride 10 MG Oral Tablet [Viibryd]) / 7 (vilazodone hydrochloride 20 MG Oral Tablet [Viibryd]) / 16 (vilazodone hydrochloride 40 MG Oral Tablet [Viibryd]) } Pack [Viibryd 10/20/40 30 Day Pack]",21604686,"ANTIDEPRESSANTS"
40237279,"melatonin 3 MG / tryptophan 100 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
40237280,"melatonin 3 MG / tryptophan 100 MG Oral Capsule [Restone]",21604686,"ANTIDEPRESSANTS"
40237418,"desipramine hydrochloride 10 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40237419,"desipramine hydrochloride 10 MG Oral Tablet [Norpramin]",21604686,"ANTIDEPRESSANTS"
40237422,"desipramine hydrochloride 100 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40237432,"desipramine hydrochloride 25 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40237433,"desipramine hydrochloride 25 MG Oral Tablet [Norpramin]",21604686,"ANTIDEPRESSANTS"
40237441,"desipramine hydrochloride 50 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40237446,"desipramine hydrochloride 75 MG Oral Tablet [Norpramin]",21604686,"ANTIDEPRESSANTS"
40238415,"nefazodone hydrochloride 100 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
40239274,"nortriptyline 10 MG Oral Capsule [Aventyl]",21604686,"ANTIDEPRESSANTS"
40239275,"nortriptyline 2 MG/ML Oral Solution [Aventyl]",21604686,"ANTIDEPRESSANTS"
40239277,"nortriptyline 25 MG Oral Capsule [Aventyl]",21604686,"ANTIDEPRESSANTS"
40243919,"fluoxetine 60 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
42629569,"vortioxetine 10 MG Oral Tablet [Trintellix]",21604686,"ANTIDEPRESSANTS"
42629573,"vortioxetine 20 MG Oral Tablet [Trintellix]",21604686,"ANTIDEPRESSANTS"
42629575,"vortioxetine 5 MG Oral Tablet [Trintellix]",21604686,"ANTIDEPRESSANTS"
42707259,"24 HR bupropion hydrochloride 450 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
42707260,"24 HR bupropion hydrochloride 450 MG Extended Release Oral Tablet [Forfivo]",21604686,"ANTIDEPRESSANTS"
43532894,"paroxetine mesylate 7.5 MG Oral Capsule",21604686,"ANTIDEPRESSANTS"
43559999,"24 HR desvenlafaxine 100 MG Extended Release Oral Tablet [Khedezla]",21604686,"ANTIDEPRESSANTS"
43560000,"24 HR desvenlafaxine 50 MG Extended Release Oral Tablet [Khedezla]",21604686,"ANTIDEPRESSANTS"
44506611,"vortioxetine 10 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
44506612,"vortioxetine 20 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
44506613,"vortioxetine 5 MG Oral Tablet",21604686,"ANTIDEPRESSANTS"
44506616,"vortioxetine 5 MG Oral Tablet [Brintellix]",21604686,"ANTIDEPRESSANTS"
44506620,"vortioxetine 20 MG Oral Tablet [Brintellix]",21604686,"ANTIDEPRESSANTS"
44506623,"vortioxetine 10 MG Oral Tablet [Brintellix]",21604686,"ANTIDEPRESSANTS"
46221214,"24 HR desvenlafaxine succinate 25 MG Extended Release Oral Tablet",21604686,"ANTIDEPRESSANTS"
46221216,"24 HR desvenlafaxine succinate 25 MG Extended Release Oral Tablet [Pristiq]",21604686,"ANTIDEPRESSANTS"
46233914,"duloxetine 40 MG Delayed Release Oral Capsule [Irenka]",21604686,"ANTIDEPRESSANTS"
46234549,"{7 (vilazodone hydrochloride 10 MG Oral Tablet [Viibryd]) / 23 (vilazodone hydrochloride 20 MG Oral Tablet [Viibryd]) } Pack [Viibryd Starter Pack 10/20 30 Day Pack]",21604686,"ANTIDEPRESSANTS"
705944,"methylphenidate",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
709567,"lisdexamfetamine",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
710722,"modafinil 200 MG Oral Tablet [Provigil]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
710723,"modafinil 100 MG Oral Tablet [Provigil]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
714819,"amphetamine aspartate 7.5 MG / amphetamine sulfate 7.5 MG / dextroamphetamine saccharate 7.5 MG / dextroamphetamine sulfate 7.5 MG Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
714821,"amphetamine aspartate 1.25 MG / amphetamine sulfate 1.25 MG / dextroamphetamine saccharate 1.25 MG / dextroamphetamine sulfate 1.25 MG Oral Tablet [Adderall]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
714847,"amphetamine aspartate 2.5 MG / amphetamine sulfate 2.5 MG / dextroamphetamine saccharate 2.5 MG / dextroamphetamine sulfate 2.5 MG Oral Tablet [Adderall]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
714850,"amphetamine aspartate 3.75 MG / amphetamine sulfate 3.75 MG / dextroamphetamine saccharate 3.75 MG / dextroamphetamine sulfate 3.75 MG Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
714851,"amphetamine aspartate 5 MG / amphetamine sulfate 5 MG / dextroamphetamine saccharate 5 MG / dextroamphetamine sulfate 5 MG Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
719378,"amphetamine aspartate 7.5 MG / amphetamine sulfate 7.5 MG / dextroamphetamine saccharate 7.5 MG / dextroamphetamine sulfate 7.5 MG Oral Tablet [Adderall]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
719380,"amphetamine aspartate 1.25 MG / amphetamine sulfate 1.25 MG / dextroamphetamine saccharate 1.25 MG / dextroamphetamine sulfate 1.25 MG Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
719416,"amphetamine aspartate 2.5 MG / amphetamine sulfate 2.5 MG / dextroamphetamine saccharate 2.5 MG / dextroamphetamine sulfate 2.5 MG Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
719419,"amphetamine aspartate 5 MG / amphetamine sulfate 5 MG / dextroamphetamine saccharate 5 MG / dextroamphetamine sulfate 5 MG Oral Tablet [Adderall]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
731533,"dexmethylphenidate",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742185,"atomoxetine",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742186,"atomoxetine 10 MG Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742187,"atomoxetine 18 MG Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742188,"atomoxetine 25 MG Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742189,"atomoxetine 40 MG Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742190,"atomoxetine 60 MG Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742226,"atomoxetine 10 MG Oral Capsule [Strattera]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742227,"atomoxetine 18 MG Oral Capsule [Strattera]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742228,"atomoxetine 25 MG Oral Capsule [Strattera]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742230,"atomoxetine 60 MG Oral Capsule [Strattera]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742265,"atomoxetine 100 MG Oral Capsule [Strattera]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
742266,"atomoxetine 80 MG Oral Capsule [Strattera]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790115,"Evening Dosing 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790117,"Evening Dosing 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule [Jornay]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790119,"Evening Dosing 24 HR methylphenidate hydrochloride 80 MG Extended Release Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790121,"Evening Dosing 24 HR methylphenidate hydrochloride 80 MG Extended Release Oral Capsule [Jornay]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790122,"Evening Dosing 24 HR methylphenidate hydrochloride 100 MG Extended Release Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790123,"Evening Dosing 24 HR methylphenidate hydrochloride 100 MG Extended Release Oral Capsule [Jornay]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790124,"Evening Dosing 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790125,"Evening Dosing 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule [Jornay]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790126,"Evening Dosing 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
790127,"Evening Dosing 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule [Jornay]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
792550,"amphetamine 1.25 MG/ML Extended Release Suspension",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
792554,"amphetamine 1.25 MG/ML Extended Release Suspension [Adzenys]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
793414,"24 HR methylphenidate hydrochloride 72 MG Extended Release Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
964275,"BX Rating 24 HR methylphenidate hydrochloride 18 MG Extended Release Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
964276,"BX Rating 24 HR methylphenidate hydrochloride 27 MG Extended Release Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
964277,"BX Rating 24 HR methylphenidate hydrochloride 36 MG Extended Release Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
964278,"BX Rating 24 HR methylphenidate hydrochloride 54 MG Extended Release Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1134439,"caffeine",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1134473,"caffeine 200 MG Extended Release Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1135442,"caffeine 200 MG Oral Tablet [No Doz]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1135467,"caffeine citrate 20 MG/ML Oral Solution",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1135469,"3 ML caffeine citrate 20 MG/ML Injection",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1135470,"3 ML caffeine citrate 20 MG/ML Injection [Cafcit]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1366582,"amphetamine sulfate 5 MG Disintegrating Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1366585,"amphetamine sulfate 15 MG Disintegrating Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1366587,"amphetamine sulfate 20 MG Disintegrating Oral Tablet",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1366650,"20/80 Release 24 HR methylphenidate hydrochloride 25 MG Extended Release Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1366652,"20/80 Release 24 HR methylphenidate hydrochloride 25 MG Extended Release Oral Capsule [Adhansia]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1366654,"20/80 Release 24 HR methylphenidate hydrochloride 35 MG Extended Release Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1366656,"20/80 Release 24 HR methylphenidate hydrochloride 35 MG Extended Release Oral Capsule [Adhansia]",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
1366658,"20/80 Release 24 HR methylphenidate hydrochloride 45 MG Extended Release Oral Capsule",21604752,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
